identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0052_0018_0000,426,0052,0018,0000,山童；ヤマワロ,北斎季親,山童；ヤマワロ，一つ目；ヒトツメ,一つ目の子供。木の葉の腰巻きをつけ、両手には枝葉を持っている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0018_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0018_0000.jpg
U426_nichibunken_0052_0019_0000,426,0052,0019,0000,ぶらり火；ブラリビ,北斎季親,ぶらり火；ブラリビ,小さな翼の生えた、鳥のような化物。体は白く、大きく口を開いている。この化物の背後から火炎が噴出している。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0019_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0019_0000.jpg
U426_nichibunken_0053_0001_0001,426,0053,0001,0001,,,鼻；ハナ,紺色の着物と赤い帯をつけた女の化物。袖で口元を隠している。両目が離れ、鼻が異様に大きい。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0001.jpg
U426_nichibunken_0053_0001_0002,426,0053,0001,0002,,,舌；シタ,灰色の着物をまとった老婆の化物。顔は獣のようで、口が裂け赤い舌を出している。3本の指には鋭い爪が生えており、煙管を握っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0002.jpg
U426_nichibunken_0053_0001_0003,426,0053,0001,0003,,,煙管；キセル，髭；ヒゲ,格子柄の着物を着た化物。灰色の手拭いをかぶっている。白く長い眉と顎ひげ、口元には獣のようにひげが生えている。赤い舌を出しながら煙管を吸っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0003.jpg
U426_nichibunken_0053_0001_0004,426,0053,0001,0004,,,煙管；キセル,赤い着物に青色の羽織をまとった化物。頭部は歪み、口が裂けている。右手に煙管を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0004.jpg
U426_nichibunken_0053_0002_0000,426,0053,0002,0000,,,火鉢；ヒバチ，縁談；エンダン,部屋の中で火鉢を挟んで化物たちが語らっている。右側には禿頭で3本指の男。赤く開いた口からは舌が伸び、指には鋭い爪がある。左手前には肌が赤く禿げ頭で太い老人が毛皮の敷物に胡坐をかいている。その男の右肩を小ぶりな化物が後ろから揉んでいる。左手奥には、肌が青白く白髪の老婆が、両の掌を開き立膝で身を乗り出すように座っている。その表情は笑みを湛えている。最奥には襖の陰に隠れるようにして、男が部屋の様子をうかがっている。男の肌は浅黒く、目の周りはさらに黒く口をへの字に曲げている。右側の男が左側の夫婦と思われる化物に縁談を持ちかけ、息子である男が襖の奥から様子をうかがっている場面と思われる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0000.jpg
U426_nichibunken_0053_0002_0001,426,0053,0002,0001,,,爪；ツメ,赤い着物に青色の羽織をまとった化物。禿げ頭で下唇が伸び、3本指の先には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0001.jpg
U426_nichibunken_0053_0002_0002,426,0053,0002,0002,,,痘痕；アバタ,襖の奥から覗く化物。目は丸く見開かれ、顔中に黒い染みのような痘痕がある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0002.jpg
U426_nichibunken_0053_0002_0003,426,0053,0002,0003,,,老婆；ロウバ,肌が青い老婆のような化物。一見普通の人間のようだが、指が3本であり、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0003.jpg
U426_nichibunken_0053_0002_0004,426,0053,0002,0004,,,赤い肌；アカイハダ,毛皮に胡坐をかいた老人のような化け物。頭は禿げており、肌は赤く、眉毛は白く太い。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0004.jpg
U426_nichibunken_0053_0002_0005,426,0053,0002,0005,,,肩揉み；カタモミ,赤い肌の化物にまとわりつく小さな化物。肩を揉んでいるように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0005.jpg
U426_nichibunken_0053_0003_0000,426,0053,0003,0000,,,見合い；ミアイ,3体の女の化物が立っている。右側には、黒い帯に灰色の着物で雪下駄を履いた獣のような顔をした女の化物。手足の指は3本で鋭く尖っており、中央の化物に話しかけている。中央には紺の着物に赤い帯で堂島を履いた女の化物。両目が離れ鼻が大きく、口元を袖で隠している。これから祝言を挙げる婿を見て照れているためである。左側には藍縞の着物に赤い帯の子供の化物。肌は浅黒く両目と眉が離れ、鼻は大きく上を向き、唇は赤く腫れている。手には風呂敷包みを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0000.jpg
U426_nichibunken_0053_0003_0001,426,0053,0003,0001,,,老婆；ロウバ,灰色の着物をまとった老婆の化物が立っている。普通の人間のように見えるが、獣に似た顔立ちに、手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0001.jpg
U426_nichibunken_0053_0003_0002,426,0053,0003,0002,,,鼻；ハナ,着物姿の化物が立っている。一見、普通の人間のように見えるが、両目が離れ鼻が大きく顔の半分ほどもある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0002.jpg
U426_nichibunken_0053_0003_0003,426,0053,0003,0003,,,子供；コドモ,子供のような化物。縞模様の着物に包みを持っている。顔色は悪く、離れた両目や上を向いた鼻、赤く厚い唇が特徴的である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0003.jpg
U426_nichibunken_0053_0004_0000,426,0053,0004,0000,,,見合い；ミアイ,これから祝言を挙げる花嫁と見合う場面。「うしみつや」と書かれた店先に男の化物2体が座っている。右側は赤い着物に空色の羽織、紺色の股引に雪駄姿。頭部がひどく歪み、赤い口元からは2つに割れた舌が伸びている。上がり框に右足を掛け、3本指の手には煙管を握っている。左側は花嫁を娶る婿で、柑子色の着物に灰色の羽織、扇子を持っている。髪の毛は少なく、髷を結っている。肌は浅黒く目の周りは一層黒い。口元は獣のように割れていて、尖った耳まで裂けている。奥では、店の者と思われる老婆の化物が立っている。結い上げた頭に簪を挿し、黄海松茶色の着物に高下駄を履いている。顔は青白く骨ばっていて、両目が離れ鼻が大きい。老婆が立っている店の中の台には、火鉢の形をした獣が茶瓶の湯を沸かしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0000.jpg
U426_nichibunken_0053_0004_0001,426,0053,0004,0001,,,赤い舌；アカイシタ,茶店の縁台に腰掛ける化物。牙が生えた口から赤い舌を出し、3本指で起用に煙管を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0001.jpg
U426_nichibunken_0053_0004_0002,426,0053,0004,0002,,,痘痕；アバタ,茶店の縁台に腰掛ける化物。目の周りには黒い染みができ、3本指で扇子を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0002.jpg
U426_nichibunken_0053_0004_0003,426,0053,0004,0003,,,老婆；ロウバ,茶屋の女将と思われる化物。肌の色は青く、骨がむき出しになったような顎の形である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0003.jpg
U426_nichibunken_0053_0005_0000,426,0053,0005,0000,,,長持；ナガモチ，提灯；チョウチン，器物；キブツ,祝儀の品を運ぶ化物と提灯など器物の化物の行列。左端と中央手前には一つ目で提灯に1本ずつ手足が生えた化物。右端には袴姿で肌が赤く顔が歪んだ化物。中央には2台の長持をそれぞれ2体の人足風の化物が担いでいる。長持に掛けられた覆いには目が描かれ、この長持自体も化物である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0000.jpg
U426_nichibunken_0053_0005_0001,426,0053,0005,0001,,,扇子；センス，赤；アカ,赤い肌の化物。裃を着て扇子を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0001.jpg
U426_nichibunken_0053_0005_0002,426,0053,0005,0002,,,鳥；トリ，双頭；ソウトウ,長持の後ろを担ぐ化物。頭部が2つあり、どちらも嘴のある鳥のような形をしている。2つの首の間に長持の棹を挟んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0002.jpg
U426_nichibunken_0053_0005_0003,426,0053,0005,0003,,,提灯；チョウチン，一つ目；ヒトツメ,提灯の化物。一つ目で、手足が1本ずつ生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0003.jpg
U426_nichibunken_0053_0005_0004,426,0053,0005,0004,,,長持；ナガモチ,長持の化物。掛けられた幕に大きな両目がついている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0004.jpg
U426_nichibunken_0053_0005_0005,426,0053,0005,0005,,,長持；ナガモチ,長持の前を担ぐ化物。着物の裾を端折り、頭部の窪みで長持の棹を支えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0005.jpg
U426_nichibunken_0053_0005_0006,426,0053,0005,0006,,,長持；ナガモチ，鼻；ハナ,長持の後方を担ぐ化物。肌の色は青く、大きな鼻は上へ曲がりながら突き出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0005_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0005_0006.jpg
U426_nichibunken_0053_0006_0000,426,0053,0006,0000,,,提灯；チョウチン，鯛；タイ,祝儀を運ぶ化物たちの先頭。羽織袴姿の化物を先頭に、提灯と鯛の化物が続いている。羽織袴の化物は、頭が瓢箪のように伸びており、鯰のようなひげを生やしている。提灯は一つ目で手足が1本ずつ生えており、吊具を自ら持ち支えている。鯛は自ら白木台に乗り進んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0006_0000.jpg
U426_nichibunken_0053_0006_0001,426,0053,0006,0001,,,鯛；タイ,白木台に自ら乗る鯛の化物。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0006_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0006_0001.jpg
U426_nichibunken_0053_0006_0002,426,0053,0006,0002,,,提灯；チョウチン，一つ目；ヒトツメ,提灯の化物。一つ目で、手足が1本ずつ生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0006_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0006_0002.jpg
U426_nichibunken_0053_0006_0003,426,0053,0006,0003,,,頭；アタマ，髭；ヒゲ,裃を着た化物。頭部は瓢箪のように伸び、鯰のような口ひげが生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0006_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0006_0003.jpg
U426_nichibunken_0053_0007_0000,426,0053,0007,0000,,,結納；ユイノウ，狸；タヌキ，骸骨；ガイコツ,結納の使者が婚家へ口上の挨拶に参じた場面。紅白の水引で飾った一対の樽。白木台に仰向けに寝かされた狸を挟んで、2体の化物が相対している。手前が結納の使者。羽織袴姿で顔は象のように鼻が長く、口は耳まで裂けている。そして正座をし、口上を述べている。奥には3体の骸骨が描かれた衝立を背にして正座した化物が口上を受けている。大きく開かれた口からは、2本の鋭い牙が覗いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0007_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0007_0000.jpg
U426_nichibunken_0053_0007_0001,426,0053,0007,0001,,,鼻；ハナ,裃を着た化物。象のように長い鼻で、口は耳まで裂けている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0007_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0007_0001.jpg
U426_nichibunken_0053_0007_0002,426,0053,0007,0002,,,狸；タヌキ,白木台に乗った狸の化物。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0007_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0007_0002.jpg
U426_nichibunken_0053_0007_0003,426,0053,0007,0003,,,牙；キバ,裃を着た化物。大きく開いた口から2本の鋭い牙が覗いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0007_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0007_0003.jpg
U426_nichibunken_0053_0007_0004,426,0053,0007,0004,,,骸骨；ガイコツ,衝立に描かれた3体の骸骨。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0007_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0007_0004.jpg
U426_nichibunken_0053_0008_0000,426,0053,0008,0000,,,嫁入り道具；ヨメイリドウグ，長持；ナガモチ，提灯；チョウチン,嫁入り道具を運ぶ化物たち。2棹の長持をそれぞれ2体の化物が担いでいる。担ぎ手の化物には鼻が大きい者、四ッ目の者、口が顔の中央にある者などがいる。また長持に掛けられた覆いには目が描かれており、この長持自体もまた化物である。手前には随伴した一つ目の提灯の化物が、転んで自らの火で張り紙を燃やしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0000.jpg
U426_nichibunken_0053_0008_0001,426,0053,0008,0001,,,四つ目；ヨツメ，長持；ナガモチ,長持を担ぐ化物。四つ目で手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0001.jpg
U426_nichibunken_0053_0008_0002,426,0053,0008,0002,,,長持；ナガモチ,長持を担ぐ化物。手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0002.jpg
U426_nichibunken_0053_0008_0003,426,0053,0008,0003,,,提灯；チョウチン，一つ目；ヒトツメ,転倒して火がついた提灯の化物。一つ目で、手足が1本ずつ生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0003.jpg
U426_nichibunken_0053_0008_0004,426,0053,0008,0004,,,長持；ナガモチ,長持を担ぐ化物。歪んだ頭部の左右に丸い目がつき、その間に口がある。口からは赤い舌が出ており、3本指の手足からは鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0004.jpg
U426_nichibunken_0053_0008_0005,426,0053,0008,0005,,,長持；ナガモチ，鼻；ハナ,長持を担ぐ化物。大きな鼻で、棹を掴む指先からは鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0005.jpg
U426_nichibunken_0053_0008_0006,426,0053,0008,0006,,,長持；ナガモチ,長持の化物。覆い幕には大きな両目が描かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0008_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0008_0006.jpg
U426_nichibunken_0053_0009_0001,426,0053,0009,0001,,,提灯；チョウチン，炎；ホノオ,張り紙のない提灯の化物。手足が1本ずつ生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0009_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0009_0001.jpg
